channel,start_time,packet_len,packet_content,start_byte,valid_start
mainboardBlue,7.787259,64,AA 31 40 00 4A 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 01 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 B8 70,0xAA,True
wifiOrange,7.863077125,40,AA 27 AC 00 00 00 00 00 02 03 B1 05 48 00 00 01 64 09 00 00 01 00 39 00 00 01 00 0A 00 00 01 00 42 00 00 01 01 00 EF 43,0xAA,True
mainboardGrey,7.893622,36,AA 20 24 03 4A 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B9 82,0xAA,True
wifiBrown,7.918582375,33,AA 20 AC 00 00 00 00 00 00 03 41 21 01 45 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 6B 1A,0xAA,True
mainboardBlue,7.95076475,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
bidirectionalExtensionBoard,7.962303375,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C6 9D A5 00 B9,0xAA,True
wifiOrange,8.01298525,33,AA 20 AC 00 00 00 00 00 02 03 C1 21 01 45 00 4A 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 00 04 79 6B,0xAA,True
mainboardGrey,8.01351825,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,8.044360125,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 00 01 01 AC 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 94 E7,0xAA,True
wifiBrown,8.061674125,33,AA 20 AC 00 00 00 00 00 00 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 94 D8,0xAA,True
mainboardGrey,8.143554375,36,AA 20 24 03 4A 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B9 82,0xAA,True
wifiOrange,8.152942,41,AA 28 AC 00 00 00 00 00 02 03 C0 01 86 66 7F 7F 00 00 80 00 00 64 44 0A 70 00 00 00 00 00 00 00 00 01 00 00 00 00 04 92 43,0xAA,True
bidirectionalExtensionBoard,8.16095175,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 42 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 06 00 EF,0x55,True
mainboardBlue,8.201510125,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,8.263144375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,8.31657375,64,AA 31 40 00 4A 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 01 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 B8 70,0xAA,True
mainboardGrey,8.4236215,36,AA 20 24 03 4A 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B9 82,0xAA,True
mainboardBlue,8.48138575,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,8.543079875,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,8.573937125,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 00 01 01 AD 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9F DB,0xAA,True
wifiBrown,8.65695225,25,AA 18 AC 00 00 00 00 00 00 03 B1 05 48 00 09 00 39 00 0A 00 42 00 09 FA AA,0xAA,True
mainboardGrey,8.673438625,36,AA 20 24 03 4A 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B9 82,0xAA,True
mainboardBlue,8.731608125,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
wifiOrange,8.7430415,40,AA 27 AC 00 00 00 00 00 02 03 B1 05 48 00 00 01 64 09 00 00 01 00 39 00 00 01 00 0A 00 00 01 00 42 00 00 01 01 00 EF 43,0xAA,True
mainboardGrey,8.79321925,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
wifiBrown,8.79921075,33,AA 20 AC 00 00 00 00 00 00 03 41 21 01 44 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DF 7E 2D,0xAA,True
mainboardBlue,8.847232625,64,AA 31 40 00 4A 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 01 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 B8 70,0xAA,True
wifiOrange,8.892823625,33,AA 20 AC 00 00 00 00 00 02 03 C1 21 01 44 00 01 0A DF 00 00 00 00 00 00 00 00 00 00 50 00 DF 6E 81,0xAA,True
mainboardGrey,8.953606,36,AA 20 24 03 4A 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B9 82,0xAA,True
mainboardBlue,9.01072525,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
bidirectionalExtensionBoard,9.0615,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 50 9A 1A 00 BC,0xAA,True
mainboardGrey,9.0731265,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
wifiBrown,9.07664625,33,AA 20 AC 00 00 00 00 00 00 03 41 21 01 45 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DF 1C 8E,0xAA,True
mainboardBlue,9.1042325,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 00 01 01 AD 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 94 F0,0xAA,True
wifiOrange,9.162982,33,AA 20 AC 00 00 00 00 00 02 03 C1 21 01 45 00 4A 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 00 DF 0E FB,0xAA,True
mainboardGrey,9.203539125,36,AA 20 24 03 4A 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B9 82,0xAA,True
bidirectionalExtensionBoard,9.25881325,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 03 00 00 00 00 00 08 00 1B 72 AF B3 00 00 00 00 00 00 00 00 00 4F 00 EF,0x55,True
mainboardBlue,9.262728125,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,9.333077875,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,9.386546375,64,AA 31 40 00 4A 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 01 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 B8 70,0xAA,True
mainboardGrey,9.49338625,36,AA 20 24 03 4A 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B9 82,0xAA,True
mainboardBlue,9.5509225,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,9.6131315,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,9.64398275,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 00 01 01 AD 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 94 F0,0xAA,True
wifiBrown,9.72232925,37,AA 24 AC 00 00 00 00 00 00 02 40 43 87 E6 7F 7F FF 30 80 10 00 00 00 00 00 00 00 00 00 9E 00 00 00 00 33 A3 0D,0xAA,True
mainboardGrey,9.743400875,36,AA 20 24 03 4A 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B9 82,0xAA,True
mainboardBlue,9.801297125,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
wifiOrange,9.8128945,41,AA 28 AC 00 00 00 00 00 02 02 C0 01 87 66 7F 7F 00 00 80 00 00 64 44 0B 70 00 00 00 00 00 00 00 00 01 00 00 00 00 33 C5 E0,0xAA,True
mainboardGrey,9.863353375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,9.91774175,64,AA 31 40 00 4A 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 01 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 B8 70,0xAA,True
mainboardGrey,10.023511875,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
mainboardBlue,10.08078475,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,10.1431785,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
bidirectionalExtensionBoard,10.16076075,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D8 F3 D7 00 63,0xAA,True
mainboardBlue,10.173743875,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 00 01 01 AD 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 94 F0,0xAA,True
mainboardGrey,10.273388875,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
wifiBrown,10.31365,23,AA 16 AC 00 00 00 00 00 00 03 B1 04 48 00 09 00 0A 00 42 00 27 BF 03,0xAA,True
mainboardBlue,10.33164375,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
bidirectionalExtensionBoard,10.358837375,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 87 66 7F 7F 00 00 80 00 00 64 44 0B 70 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 D6 00 EF,0x55,True
wifiOrange,10.392863875,35,AA 22 AC 00 00 00 00 00 02 03 B1 04 48 00 00 01 64 09 00 00 01 00 0A 00 00 01 00 42 00 00 01 01 00 E3 8F,0xAA,True
mainboardGrey,10.393576625,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,10.447769875,64,AA 31 40 00 4C 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 01 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 60 C6,0xAA,True
mainboardGrey,10.55322925,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
mainboardBlue,10.611526125,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,10.67309025,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,10.704070625,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 00 01 01 AD 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 94 F0,0xAA,True
mainboardGrey,10.803286125,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
mainboardBlue,10.86181525,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,10.923162125,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,10.977334875,64,AA 31 40 00 4C 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 01 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 60 C6,0xAA,True
mainboardGrey,11.083433875,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
mainboardBlue,11.140751625,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,11.2028245,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,11.234350875,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 00 01 01 AD 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 94 F0,0xAA,True
bidirectionalExtensionBoard,11.25991,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5D B1 7C 00 A5,0xAA,True
mainboardGrey,11.33320275,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
mainboardBlue,11.3913245,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,11.453189375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
bidirectionalExtensionBoard,11.458784,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 84 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 60 00 00 00 00 80 80 80 80 00 00 98 00 EF,0x55,True
mainboardBlue,11.50766275,64,AA 31 40 00 4C 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 01 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 60 C6,0xAA,True
mainboardGrey,11.61339475,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
mainboardBlue,11.67062525,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,11.7329105,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,11.76420275,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 00 01 01 AD 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 94 F0,0xAA,True
mainboardGrey,11.863478875,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
mainboardBlue,11.921407,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,11.983088,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,12.037366625,64,AA 31 40 00 4C 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 01 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 60 C6,0xAA,True
mainboardGrey,12.143266,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
mainboardBlue,12.20090075,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,12.262759125,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,12.293648625,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 00 01 01 AD 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 94 F0,0xAA,True
bidirectionalExtensionBoard,12.359101875,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E0 27 8C 00 2F,0xAA,True
mainboardGrey,12.393168375,36,AA 20 24 03 4C 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD 6C,0xAA,True
wifiBrown,12.398581375,37,AA 24 AC 00 00 00 00 00 00 02 40 43 88 E6 7F 7F FF 30 80 10 00 00 00 00 00 00 00 00 00 9E 00 00 00 00 D8 4B BF,0xAA,True
mainboardBlue,12.451343125,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
wifiOrange,12.49273125,41,AA 28 AC 00 00 00 00 00 02 02 C0 01 88 66 7F 7F 00 00 80 00 00 64 44 0C 70 00 00 00 00 00 00 00 00 01 00 00 00 00 D8 7C 82,0xAA,True
mainboardGrey,12.513199,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
bidirectionalExtensionBoard,12.556389,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 00 00 01 01 E9 03 50 4F 47 44 1C 00 00 00 00 00 00 00 00 00 D4 00 EF,0x55,True
mainboardBlue,12.56865925,64,AA 31 40 00 4C 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 01 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 60 C6,0xAA,True
mainboardGrey,12.673113125,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E1 56,0xAA,True
mainboardBlue,12.730739625,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,12.792804625,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,12.824224875,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 00 01 01 AD 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 94 F0,0xAA,True
mainboardGrey,12.92333175,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E1 56,0xAA,True
wifiBrown,12.977613375,23,AA 16 AC 00 00 00 00 00 00 03 B1 04 48 00 09 00 0A 00 42 00 D9 D4 3C,0xAA,True
mainboardBlue,12.98158375,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,13.0427745,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
wifiOrange,13.052614,35,AA 22 AC 00 00 00 00 00 02 03 B1 04 48 00 00 01 64 09 00 00 01 00 0A 00 00 01 00 42 00 00 01 01 00 E3 8F,0xAA,True
mainboardBlue,13.096485375,64,AA 31 40 00 4E 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 01 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 DF 45,0xAA,True
mainboardGrey,13.203297,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E1 56,0xAA,True
mainboardBlue,13.260777875,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,13.322675,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,13.35349975,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 00 01 01 AD 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 94 F0,0xAA,True
mainboardGrey,13.453271125,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E1 56,0xAA,True
bidirectionalExtensionBoard,13.458427875,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6A 91 01 00 C5,0xAA,True
mainboardBlue,13.511410375,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,13.5727805,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,13.62630375,64,AA 31 40 00 4E 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 01 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 DF 45,0xAA,True
bidirectionalExtensionBoard,13.6565945,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 42 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 06 00 EF,0x55,True
mainboardGrey,13.733336625,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E1 56,0xAA,True
mainboardBlue,13.791788,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,13.862999,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,13.8935405,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 00 01 01 AD 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 94 F0,0xAA,True
mainboardGrey,13.993255625,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E1 56,0xAA,True
mainboardBlue,14.051020875,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,14.112752375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,14.165805625,64,AA 31 40 00 4E 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 01 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 DF 45,0xAA,True
mainboardGrey,14.27331675,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E1 56,0xAA,True
mainboardBlue,14.331619375,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
mainboardGrey,14.402633875,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,14.4340045,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 00 01 01 AD 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 94 F0,0xAA,True
mainboardGrey,14.5331655,36,AA 20 24 03 4E 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E1 56,0xAA,True
bidirectionalExtensionBoard,14.557630875,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F2 89 78 00 CD,0xAA,True
mainboardBlue,14.5912395,29,AA 20 1D 03 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 5F 61,0xAA,True
