session,kind,gap_ms,ref_msg_type_hex,ref_start_s
Session 12,post_rx_silence,196.530,0xb5,467.958671
Session 12,command_period,324.403,0xb5,467.830798
Session 12,post_tx_total,307.737,0xb5,467.847464
Session 12,reply_latency,54.679,0x41,468.155201
Session 12,post_rx_silence,152.026,0x41,468.286963
Session 12,command_period,283.788,0x41,468.155201
Session 12,post_tx_total,249.413,0x41,468.189576
Session 12,reply_latency,51.168,0x41,468.438989
Session 12,post_rx_silence,415.789,0x41,468.567240
Session 12,command_period,544.040,0x41,468.438989
Session 12,post_tx_total,509.665,0x41,468.473364
Session 12,reply_latency,54.883,0xb5,468.983029
Session 12,post_rx_silence,41.537,0xb5,469.108745
Session 12,command_period,167.253,0xb5,468.983029
Session 12,post_tx_total,150.586,0xb5,468.999696
Session 12,reply_latency,58.252,0xb1,469.150282
Session 12,post_rx_silence,123.357,0xb1,469.276242
Session 12,command_period,249.317,0xb1,469.150282
Session 12,post_tx_total,223.275,0xb1,469.176324
Session 12,reply_latency,60.328,0x41,469.399599
Session 12,post_rx_silence,131.486,0x41,469.528677
Session 12,command_period,260.564,0x41,469.399599
Session 12,post_tx_total,226.189,0x41,469.433974
Session 12,reply_latency,59.767,0x41,469.660164
Session 12,post_rx_silence,415.418,0x41,469.788681
Session 12,command_period,543.936,0x41,469.660164
Session 12,post_tx_total,509.561,0x41,469.694539
Session 12,reply_latency,54.857,0x41,470.204099
Session 12,post_rx_silence,13.859,0x41,470.337081
Session 12,command_period,146.841,0x41,470.204099
Session 12,post_tx_total,111.424,0x41,470.239516
Session 12,reply_latency,50.957,0x00,470.350940
Session 12,post_rx_silence,13.907,0x00,470.475855
Session 12,command_period,138.822,0x00,470.350940
Session 12,post_tx_total,106.530,0x00,470.383232
Session 12,command_period,2942.857,,470.489762
Session 12,post_tx_total,2931.399,,470.501221
Session 12,reply_latency,57.394,0xb1,473.432619
Session 12,post_rx_silence,14.554,0xb1,473.550430
Session 12,command_period,132.365,0xb1,473.432619
Session 12,post_tx_total,108.407,0xb1,473.456578
Session 12,reply_latency,50.732,0x40,473.564984
Session 12,post_rx_silence,455.902,0x40,473.696966
Session 12,command_period,587.884,0x40,473.564984
Session 12,post_tx_total,549.342,0x40,473.603526
Session 12,reply_latency,57.396,0xb1,474.152868
Session 12,post_rx_silence,1318.520,0xb1,474.270681
Session 12,command_period,1436.332,0xb1,474.152868
Session 12,post_tx_total,1412.374,0xb1,474.176827
Session 12,reply_latency,59.372,0x41,475.589201
Session 12,post_rx_silence,469.966,0x41,475.726698
Session 12,command_period,607.463,0x41,475.589201
Session 12,post_tx_total,572.046,0x41,475.624617
Session 12,reply_latency,53.587,0xb1,476.196663
Session 12,post_rx_silence,2919.041,0xb1,476.310667
Session 12,command_period,3033.045,0xb1,476.196663
Session 12,post_tx_total,3009.086,0xb1,476.220622
Session 12,command_period,1778.753,0xa0,479.229708
Session 12,post_tx_total,1744.378,0xa0,479.264083
Session 12,reply_latency,56.940,0x40,481.008461
Session 12,post_rx_silence,448.444,0x40,481.146651
Session 12,command_period,586.635,0x40,481.008461
Session 12,post_tx_total,548.093,0x40,481.047002
Session 12,reply_latency,54.778,0xb1,481.595095
Session 12,post_rx_silence,1236.886,0xb1,481.710290
Session 12,command_period,1352.081,0xb1,481.595095
Session 12,post_tx_total,1328.123,0xb1,481.619054
Session 12,reply_latency,51.150,0x41,482.947177
Session 12,post_rx_silence,502.974,0x41,483.076452
Session 12,command_period,632.249,0x41,482.947177
Session 12,post_tx_total,596.832,0x41,482.982593
Session 12,reply_latency,60.179,0xb1,483.579425
Session 12,post_rx_silence,8929.278,0xb1,483.700021
Session 12,command_period,9049.874,0xb1,483.579425
Session 12,post_tx_total,9025.915,0xb1,483.603384
Session 12,command_period,115.182,0xa0,492.629299
Session 12,post_tx_total,80.806,0xa0,492.663674
Session 12,reply_latency,50.540,0x40,492.744481
Session 12,post_rx_silence,431.100,0x40,492.876271
Session 12,command_period,562.890,0x40,492.744481
Session 12,post_tx_total,524.348,0x40,492.783022
Session 12,reply_latency,52.108,0xb1,493.307370
Session 12,post_rx_silence,1309.124,0xb1,493.419895
Session 12,command_period,1421.649,0xb1,493.307370
Session 12,post_tx_total,1397.690,0xb1,493.331329
Session 12,reply_latency,58.965,0x41,494.729019
Session 12,post_rx_silence,492.035,0x41,494.866109
Session 12,command_period,629.124,0x41,494.729019
Session 12,post_tx_total,593.708,0x41,494.764436
Session 12,reply_latency,51.249,0xb1,495.358143
Session 12,post_rx_silence,8959.244,0xb1,495.469810
Session 12,command_period,9070.911,0xb1,495.358143
Session 12,post_tx_total,9046.952,0xb1,495.382102
Session 12,command_period,3454.717,0xa0,504.429054
Session 12,post_tx_total,3420.342,0xa0,504.463429
Session 12,reply_latency,53.968,0xb5,507.883771
Session 12,post_rx_silence,411.636,0xb5,508.009614
Session 12,command_period,537.479,0xb5,507.883771
Session 12,post_tx_total,521.854,0xb5,507.899396
Session 12,reply_latency,55.313,0xb5,508.421250
Session 12,post_rx_silence,447.471,0xb5,508.547396
Session 12,command_period,573.617,0xb5,508.421250
Session 12,post_tx_total,556.950,0xb5,508.437917
Session 12,reply_latency,53.783,0x41,508.994867
Session 12,post_rx_silence,433.065,0x41,509.125733
Session 12,command_period,563.931,0x41,508.994867
Session 12,post_tx_total,529.556,0x41,509.029242
Session 12,reply_latency,57.775,0xb5,509.558798
Session 12,post_rx_silence,767.641,0xb5,509.687407
Session 12,command_period,896.250,0xb5,509.558798
Session 12,post_tx_total,879.583,0xb5,509.575465
Session 12,reply_latency,53.797,0x41,510.455048
Session 12,post_rx_silence,526.571,0x41,510.585928
Session 12,command_period,657.451,0x41,510.455048
Session 12,post_tx_total,623.076,0x41,510.489423
Session 12,reply_latency,54.030,0xb5,511.112499
Session 12,post_rx_silence,561.956,0xb5,511.237363
Session 12,command_period,686.820,0xb5,511.112499
Session 12,post_tx_total,670.153,0xb5,511.129166
Session 12,reply_latency,59.692,0x41,511.799319
Session 12,post_rx_silence,858.618,0x41,511.936094
Session 12,command_period,995.393,0x41,511.799319
Session 12,post_tx_total,961.018,0x41,511.833694
Session 12,reply_latency,52.660,0xb1,512.794712
Session 12,post_rx_silence,184.144,0xb1,512.915080
Session 12,command_period,304.512,0xb1,512.794712
Session 12,post_tx_total,278.471,0xb1,512.820754
Session 12,reply_latency,59.604,0x41,513.099224
Session 12,post_rx_silence,154.497,0x41,513.227578
Session 12,command_period,282.851,0x41,513.099224
Session 12,post_tx_total,248.476,0x41,513.133599
Session 12,reply_latency,56.691,0x41,513.382076
Session 12,post_rx_silence,322.371,0x41,513.507517
Session 12,command_period,447.812,0x41,513.382076
Session 12,post_tx_total,413.437,0x41,513.416450
Session 12,command_period,2601.895,,513.829888
Session 12,post_tx_total,2590.436,,513.841346
Session 12,reply_latency,59.213,0x00,516.431783
Session 12,post_rx_silence,2437.897,0x00,516.564954
Session 12,command_period,2571.069,0x00,516.431783
Session 12,post_tx_total,2538.777,0x00,516.464074
Session 12,reply_latency,55.138,0x41,519.002851
Session 12,post_rx_silence,499.090,0x41,519.136114
Session 12,command_period,632.353,0x41,519.002851
Session 12,post_tx_total,596.936,0x41,519.038268
Session 12,reply_latency,53.992,0xb1,519.635204
Session 12,post_rx_silence,2982.891,0xb1,519.749613
Session 12,command_period,3097.300,0xb1,519.635204
Session 12,post_tx_total,3073.342,0xb1,519.659163
Session 12,command_period,12845.345,0xb5,522.732505
Session 12,post_tx_total,12808.887,0xb5,522.768963
Session 12,reply_latency,51.159,0x41,535.577850
Session 12,post_rx_silence,37.136,0x41,535.706092
Session 12,command_period,165.378,0x41,535.577850
Session 12,post_tx_total,131.003,0x41,535.612225
Session 12,reply_latency,54.181,0xb1,535.743228
Session 12,post_rx_silence,14.538,0xb1,535.865117
Session 12,command_period,136.427,0xb1,535.743228
Session 12,post_tx_total,110.385,0xb1,535.769269
Session 12,reply_latency,59.357,0x41,535.879655
Session 12,post_rx_silence,6527.533,0x41,536.007761
Session 12,command_period,6655.639,0x41,535.879655
Session 12,post_tx_total,6621.264,0x41,535.914029
Session 12,reply_latency,59.614,0x40,542.535294
Session 12,post_rx_silence,1619.143,0x40,542.676158
Session 12,command_period,1760.007,0x40,542.535294
Session 12,post_tx_total,1721.466,0x40,542.573835
Session 12,reply_latency,54.195,0xb1,544.295301
Session 12,post_rx_silence,2923.432,0xb1,544.409912
Session 12,command_period,3038.043,0xb1,544.295301
Session 12,post_tx_total,3014.085,0xb1,544.319259
Session 12,command_period,4779.409,0xa0,547.333344
Session 12,post_tx_total,4745.034,0xa0,547.367719
Session 12,reply_latency,56.825,0xb0,552.112753
Session 12,post_rx_silence,782.447,0xb0,552.219579
Session 12,command_period,889.272,0xb0,552.112753
Session 12,post_tx_total,865.314,0xb0,552.136712
Session 12,reply_latency,57.533,0xb1,553.002025
Session 12,post_rx_silence,11989.651,0xb1,553.119975
Session 12,command_period,12107.600,0xb1,553.002025
Session 12,post_tx_total,12083.642,0xb1,553.025984
Session 12,command_period,3005.759,0x01,565.109626
Session 12,post_tx_total,2973.468,0x01,565.141917
Session 12,command_period,7623.331,0xb5,568.115385
Session 12,post_tx_total,7603.539,0xb5,568.135177
Session 12,reply_latency,50.999,0x41,575.738716
Session 12,post_rx_silence,13.864,0x41,575.866798
Session 12,command_period,141.946,0x41,575.738716
Session 12,post_tx_total,107.571,0x41,575.773091
Session 12,reply_latency,57.350,0xb1,575.880662
Session 12,post_rx_silence,14.076,0xb1,576.005720
Session 12,command_period,139.134,0xb1,575.880662
Session 12,post_tx_total,113.093,0xb1,575.906704
Session 12,reply_latency,59.954,0x41,576.019796
Session 12,post_rx_silence,2472.566,0x41,576.148500
Session 12,command_period,2601.270,0x41,576.019796
Session 12,post_tx_total,2566.895,0x41,576.054171
Session 12,command_period,4218.602,0x01,578.621066
Session 12,post_tx_total,4186.310,0x01,578.653358
Session 12,command_period,757.636,0xa0,582.839668
Session 12,post_tx_total,723.261,0xa0,582.874043
Session 12,reply_latency,52.234,0x41,583.597304
Session 12,post_rx_silence,13.777,0x41,583.718288
Session 12,command_period,134.760,0x41,583.597304
Session 12,post_tx_total,100.386,0x41,583.631679
Session 12,reply_latency,57.736,0x41,583.732065
Session 12,post_rx_silence,14.104,0x41,583.866884
Session 12,command_period,148.924,0x41,583.732065
Session 12,post_tx_total,114.549,0x41,583.766440
Session 12,reply_latency,57.080,0xb1,583.880988
Session 12,post_rx_silence,7583.939,0xb1,584.005777
Session 12,command_period,7708.728,0xb1,583.880988
Session 12,post_tx_total,7682.686,0xb1,583.907030
Session 12,reply_latency,59.886,0x41,591.589716
Session 12,post_rx_silence,13.517,0x41,591.726685
Session 12,command_period,150.486,0x41,591.589716
Session 12,post_tx_total,116.111,0x41,591.624091
Session 12,reply_latency,57.871,0xb1,591.740202
Session 12,post_rx_silence,13.555,0xb1,591.865781
Session 12,command_period,139.135,0xb1,591.740202
Session 12,post_tx_total,113.093,0xb1,591.766243
Session 12,reply_latency,50.519,0x41,591.879336
Session 12,post_rx_silence,7767.333,0x41,591.998606
Session 12,command_period,7886.603,0x41,591.879336
Session 12,post_tx_total,7852.228,0x41,591.913711
Session 12,reply_latency,52.306,0xb1,599.765939
Session 12,post_rx_silence,13.809,0xb1,599.885953
Session 12,command_period,133.823,0xb1,599.765939
Session 12,post_tx_total,107.782,0xb1,599.791981
Session 12,reply_latency,60.184,0x41,599.899762
Session 12,post_rx_silence,14.053,0x41,600.028696
Session 12,command_period,142.988,0x41,599.899762
Session 12,post_tx_total,108.613,0x41,599.934137
Session 12,reply_latency,57.155,0x41,600.042750
Session 12,post_rx_silence,2952.752,0x41,600.176988
Session 12,command_period,3086.990,0x41,600.042750
Session 12,post_tx_total,3052.615,0x41,600.077125
Session 12,command_period,4449.590,0xa0,603.129740
Session 12,post_tx_total,4415.215,0xa0,603.164115
Session 12,reply_latency,50.614,0x41,607.579330
Session 12,post_rx_silence,37.056,0x41,607.707027
Session 12,command_period,164.753,0x41,607.579330
Session 12,post_tx_total,130.378,0x41,607.613705
Session 12,reply_latency,54.038,0xb1,607.744083
Session 12,post_rx_silence,14.368,0xb1,607.865830
Session 12,command_period,136.114,0xb1,607.744083
Session 12,post_tx_total,110.073,0xb1,607.770125
Session 12,reply_latency,59.586,0x41,607.880198
Session 12,post_rx_silence,12401.770,0x41,608.008533
Session 12,command_period,12530.106,0x41,607.880198
Session 12,post_tx_total,12495.731,0x41,607.914572
Session 13,command_period,19239.488,0xa0,3.305353
Session 13,post_tx_total,19205.113,0xa0,3.339728
Session 13,command_period,1762.923,0x01,22.544841
Session 13,post_tx_total,1730.632,0x01,22.577133
Session 13,command_period,20978.250,0xa0,24.307765
Session 13,post_tx_total,20943.875,0xa0,24.342140
Session 13,command_period,3005.135,0x01,45.286015
Session 13,post_tx_total,2972.843,0x01,45.318307
Session 13,command_period,15894.952,0xb5,48.291150
Session 13,post_tx_total,15875.161,0xb5,48.310942
Session 13,command_period,60000.952,0x01,64.186102
Session 13,post_tx_total,59968.660,0x01,64.218394
Session 13,command_period,5033.205,0x01,124.187054
Session 13,post_tx_total,5000.914,0x01,124.219346
